source_field,source_number,source_id,ra_deg,dec_deg,peak_flux,snr,noise_level,peak_x_pix,peak_y_pix,npix
G316.799-00.056,4435,G316.799-00.056_4435,221.35296253321692,-59.832979884934545,0.0004841724003199488,20.189716904650098,2.39811386462994e-05,152,0,352
G316.799-00.056,4735,G316.799-00.056_4735,221.35322343922522,-59.832979853848386,0.000265368988038972,11.06573761792257,2.39811386462994e-05,34,0,200
G316.799-00.056,5822,G316.799-00.056_5822,221.35319027320725,-59.83297985782865,0.00046585581731051207,19.425925690246558,2.39811386462994e-05,49,0,160
G316.811-00.059,3306,G316.811-00.059_3306,221.37584851378006,-59.829188033063865,0.002749692415818572,109.10300291415808,2.5202719836978473e-05,86,0,390
G316.811-00.059,3315,G316.811-00.059_3315,221.37601211417504,-59.829188013451436,0.00102637754753232,40.72487232216804,2.5202719836978473e-05,12,0,37
G316.811-00.059,3331,G316.811-00.059_3331,221.37602758988808,-59.82918801158571,0.000914036005269736,36.26735571327602,2.5202719836978473e-05,5,0,7
G316.811-00.059,3360,G316.811-00.059_3360,221.37601653580734,-59.829188012918564,0.0003031294036190957,12.027646443711669,2.5202719836978473e-05,10,0,21
G316.811-00.059,3774,G316.811-00.059_3774,221.37597895193284,-59.829188017443315,0.0002739043557085097,10.868047475837345,2.5202719836978473e-05,27,0,78
G316.811-00.059,3913,G316.811-00.059_3913,221.37560753481955,-59.829188061582805,0.0005411409074440598,21.471528110631755,2.5202719836978473e-05,195,0,293
G316.811-00.059,4007,G316.811-00.059_4007,221.37595242213905,-59.829188020630845,0.0003140660119242966,12.461592001014349,2.5202719836978473e-05,39,0,98
G316.811-00.059,4936,G316.811-00.059_4936,221.37602980070423,-59.82918801131901,0.000432445463957265,17.158682346766525,2.5202719836978473e-05,4,0,5
G316.811-00.059,4938,G316.811-00.059_4938,221.37599442764588,-59.82918801558148,0.00045177119318395853,17.925493601730285,2.5202719836978473e-05,20,0,26
G316.811-00.059,4945,G316.811-00.059_4945,221.37602758988808,-59.82918801158571,0.0007095216424204409,28.152582221677573,2.5202719836978473e-05,5,0,41
G316.811-00.059,4957,G316.811-00.059_4957,221.37595463295523,-59.82918802036541,0.0015843966975808144,62.866099684055605,2.5202719836978473e-05,38,0,158
G316.811-00.059,4975,G316.811-00.059_4975,221.37599442764588,-59.82918801558148,0.0003415048122406006,13.550315777407905,2.5202719836978473e-05,20,0,29
G316.811-00.059,4983,G316.811-00.059_4983,221.37602316825578,-59.82918801211894,0.00041048042476177216,16.28714787201254,2.5202719836978473e-05,7,0,9
G316.811-00.059,4989,G316.811-00.059_4989,221.37593694642604,-59.82918802248776,0.002847452647984028,112.98195855060561,2.5202719836978473e-05,46,0,183
G316.811-00.059,4994,G316.811-00.059_4994,221.37602537907193,-59.829188011852345,0.0002857790677808225,11.339215355698064,2.5202719836978473e-05,6,0,7
G316.811-00.059,5002,G316.811-00.059_5002,221.37602980070423,-59.82918801131901,0.0003760369145311415,14.920489413980018,2.5202719836978473e-05,4,0,14
G316.811-00.059,5003,G316.811-00.059_5003,221.37602316825578,-59.82918801211894,0.000513120146933943,20.359713167984033,2.5202719836978473e-05,7,0,8
G316.811-00.059,5010,G316.811-00.059_5010,221.37602537907193,-59.829188011852345,0.00044931250158697367,17.82793700415317,2.5202719836978473e-05,6,0,7
G316.811-00.059,5011,G316.811-00.059_5011,221.37603864396883,-59.829188010251926,0.0006561888731084764,26.036430883371917,2.5202719836978473e-05,0,0,5
G316.811-00.059,5015,G316.811-00.059_5015,221.37603422233653,-59.82918801078554,0.0005532131181098521,21.95053239048251,2.5202719836978473e-05,2,0,8
G316.811-00.059,5018,G316.811-00.059_5018,221.37602095743964,-59.82918801238553,0.0004391747934278101,17.425690412327427,2.5202719836978473e-05,8,0,12
G316.811-00.059,5034,G316.811-00.059_5034,221.37593031397756,-59.829188023283024,0.00028764252783730626,11.413154203113635,2.5202719836978473e-05,49,0,58
G317.879-00.254,3137,G317.879-00.254_3137,223.44758776982587,-59.53721848035678,0.0004004218790214509,14.329225183152843,2.7944419457671368e-05,42,0,74
G317.879-00.254,3265,G317.879-00.254_3265,223.4474672299937,-59.537218494722765,0.0008567089098505676,30.65760271557124,2.7944419457671368e-05,97,0,145
G317.879-00.254,3287,G317.879-00.254_3287,223.44753297899305,-59.53721848690051,0.00036470656050369143,13.051141071516208,2.7944419457671368e-05,67,0,70
G317.879-00.254,5765,G317.879-00.254_5765,223.4476513271919,-59.53721847273733,0.0005435721832327545,19.451904665835947,2.7944419457671368e-05,13,0,81
G317.879-00.254,5848,G317.879-00.254_5848,223.4475724283927,-59.53721848219133,0.00039048027247190475,13.973461608797502,2.7944419457671368e-05,49,0,83
G317.879-00.254,5963,G317.879-00.254_5963,223.44750887102663,-59.537218489772485,0.00047396644367836416,16.96104098338138,2.7944419457671368e-05,78,0,138
G317.879-00.254,6169,G317.879-00.254_6169,223.44767981842494,-59.53721846931174,0.0002812734164763242,10.065459291519057,2.7944419457671368e-05,0,0,54
G317.887-00.252,3827,G317.887-00.252_3827,223.45977665995804,-59.53181034238619,0.0006694463081657887,24.036393593572477,2.785136237512785e-05,82,0,122
G317.887-00.252,3969,G317.887-00.252_3969,223.45970653894477,-59.53181035070936,0.00033259857445955276,11.941914006927497,2.785136237512785e-05,114,0,152
G317.887-00.252,6689,G317.887-00.252_6689,223.4597788512397,-59.53181034212547,0.0004993668990209699,17.92971174246472,2.785136237512785e-05,81,0,85
G319.872+00.787,2057,G319.872+00.787_2057,225.8884925841221,-57.68294897490754,0.0007292298832908273,30.704327973398335,2.375006819633436e-05,223,0,317
G319.872+00.787,3241,G319.872+00.787_3241,225.88851752470669,-57.68294897205353,0.0005077886744402349,21.380514373369596,2.375006819633436e-05,211,0,212
G319.872+00.787,3322,G319.872+00.787_3322,225.8889539849368,-57.682948921314534,0.00030564519693143666,12.869234496708124,2.375006819633436e-05,1,0,111
G319.872+00.787,4837,G319.872+00.787_4837,225.8885694842579,-57.68294896609193,0.00047242891741916537,19.89168677385445,2.375006819633436e-05,186,0,264
G319.872+00.787,4990,G319.872+00.787_4990,225.88877524408082,-57.68294894227499,0.000352163624484092,14.827899506345238,2.375006819633436e-05,87,0,128
G319.872+00.787,5414,G319.872+00.787_5414,225.88867963850657,-57.682948953382976,0.0003324371646158397,13.997314107382177,2.375006819633436e-05,133,0,242
G320.169+00.824,1744,G320.169+00.824_1744,226.33719066176346,-57.50576019061369,0.003682665526866913,149.6925242281462,2.4601532680778143e-05,784,0,792
G320.169+00.824,1979,G320.169+00.824_1979,226.33825789466013,-57.50576007412101,0.0005906670703552663,24.009360636980592,2.4601532680778143e-05,268,0,359
G320.169+00.824,4071,G320.169+00.824_4071,226.33845644961707,-57.50576005145425,0.0004603383131325245,18.71177373807281,2.4601532680778143e-05,172,0,183
G320.169+00.824,4747,G320.169+00.824_4747,226.33837371838507,-57.50576006093662,0.00044343070476315916,18.024515403856274,2.4601532680778143e-05,212,0,217
G320.169+00.824,4774,G320.169+00.824_4774,226.33851642976026,-57.505760044545674,0.002086831256747246,84.82525393134325,2.4601532680778143e-05,143,0,540
G320.169+00.824,5383,G320.169+00.824_5383,226.3387253261209,-57.50576002026276,0.0004905113601125777,19.93824394915963,2.4601532680778143e-05,42,0,475
G320.169+00.824,5727,G320.169+00.824_5727,226.33837785494663,-57.5057600604638,0.002028056187555194,82.4361723259531,2.4601532680778143e-05,210,0,783
G320.169+00.824,5844,G320.169+00.824_5844,226.33877082829844,-57.50576001492764,0.00036546410410664976,14.855338846111687,2.4601532680778143e-05,20,0,293
G322.158+00.636,3628,G322.158+00.636_3628,229.6586580949249,-56.64836023635845,0.0004157882649451494,12.710098450122834,3.271322142600171e-05,110,0,129
G322.158+00.636,4436,G322.158+00.636_4436,229.65886019747344,-56.6483602129855,0.00037307600723579526,11.404441108916906,3.271322142600171e-05,10,0,13
G322.158+00.636,4446,G322.158+00.636_4446,229.65887030260086,-56.64836021180825,0.00037369815981946886,11.423459492205172,3.271322142600171e-05,5,0,7
G322.158+00.636,4448,G322.158+00.636_4448,229.65887232362635,-56.6483602115727,0.0003959655878134072,12.104145374649,3.271322142600171e-05,4,0,31
G322.158+00.636,4449,G322.158+00.636_4449,229.65887838670278,-56.64836021086585,0.000595845456700772,18.214209140135964,3.271322142600171e-05,1,0,22
G322.158+00.636,4476,G322.158+00.636_4476,229.65887636567732,-56.64836021110151,0.0010537980124354362,32.213214306000374,3.271322142600171e-05,2,0,21
G322.158+00.636,4484,G322.158+00.636_4484,229.65887232362635,-56.6483602115727,0.0006033268291503191,18.44290482106944,3.271322142600171e-05,4,0,11
G322.158+00.636,4488,G322.158+00.636_4488,229.65887838670278,-56.64836021086585,0.0005905927973799407,18.053642277813555,3.271322142600171e-05,1,0,9
G322.158+00.636,4492,G322.158+00.636_4492,229.6588258400402,-56.648360216981985,0.0004605372087098658,14.07801459576871,3.271322142600171e-05,27,0,34
G322.158+00.636,4495,G322.158+00.636_4495,229.65886626054987,-56.648360212279236,0.0005734892329201102,17.530808887695763,3.271322142600171e-05,7,0,16
G322.158+00.636,4512,G322.158+00.636_4512,229.65834685699977,-56.64836027171258,0.012717865407466888,388.7683588800657,3.271322142600171e-05,264,0,483
G322.158+00.636,4515,G322.158+00.636_4515,229.65876723030115,-56.64836022377771,0.0011945734731853008,36.516534328099176,3.271322142600171e-05,56,0,82
G322.158+00.636,4521,G322.158+00.636_4521,229.65887838670278,-56.64836021086585,0.00172715715598315,52.79691454080826,3.271322142600171e-05,1,0,6
G322.158+00.636,4526,G322.158+00.636_4526,229.658850092346,-56.6483602141619,0.0011392355663701892,34.82492755863785,3.271322142600171e-05,15,0,26
G322.158+00.636,4543,G322.158+00.636_4543,229.65886019747344,-56.6483602129855,0.0013340804725885391,40.78107916110522,3.271322142600171e-05,10,0,11
G322.158+00.636,4554,G322.158+00.636_4554,229.65887838670278,-56.64836021086585,0.0012876478722319007,39.36169585574441,3.271322142600171e-05,1,0,5
G322.158+00.636,4560,G322.158+00.636_4560,229.6588682815754,-56.64836021204377,0.0010315014515072107,31.53163786820867,3.271322142600171e-05,6,0,9
G322.158+00.636,4570,G322.158+00.636_4570,229.65887030260086,-56.64836021180825,0.0007437283638864756,22.73479441848341,3.271322142600171e-05,5,0,16
G322.158+00.636,4577,G322.158+00.636_4577,229.65886221849894,-56.64836021275012,0.0008607359486632049,26.311561843892857,3.271322142600171e-05,9,0,27
G322.158+00.636,4579,G322.158+00.636_4579,229.65888040772828,-56.648360210630194,0.0006809156620875001,20.814693032532787,3.271322142600171e-05,0,0,5
G322.158+00.636,4588,G322.158+00.636_4588,229.65887636567732,-56.64836021110151,0.002075597643852234,63.448280339718245,3.271322142600171e-05,2,0,30
G322.158+00.636,4591,G322.158+00.636_4591,229.65887838670278,-56.64836021086585,0.0010373168624937534,31.709407306161985,3.271322142600171e-05,1,0,12
G322.158+00.636,4598,G322.158+00.636_4598,229.6588682815754,-56.64836021204377,0.0010311517398804426,31.520947645371425,3.271322142600171e-05,6,0,22
G322.158+00.636,4604,G322.158+00.636_4604,229.6587712723521,-56.648360223309915,0.0011664362391456962,35.656416222542006,3.271322142600171e-05,54,0,64
G322.158+00.636,4620,G322.158+00.636_4620,229.65884605029507,-56.64836021463226,0.0007933498709462583,24.251658392642238,3.271322142600171e-05,17,0,19
G322.158+00.636,4624,G322.158+00.636_4624,229.65886019747344,-56.6483602129855,0.001851963810622692,56.61208923773802,3.271322142600171e-05,10,0,48
G322.158+00.636,4700,G322.158+00.636_4700,229.65884605029507,-56.64836021463226,0.0003882629389408976,11.868685565533802,3.271322142600171e-05,17,0,18
G322.158+00.636,4704,G322.158+00.636_4704,229.6588420082441,-56.648360215102485,0.0005047110607847571,15.428350947534431,3.271322142600171e-05,19,0,31
G322.158+00.636,4730,G322.158+00.636_4730,229.65888040772828,-56.648360210630194,0.0004569177981466055,13.967373992199676,3.271322142600171e-05,0,0,7
G322.158+00.636,4933,G322.158+00.636_4933,229.6588116928618,-56.648360218624845,0.0007355007692240179,22.483287709458473,3.271322142600171e-05,34,0,163
G322.158+00.636,5039,G322.158+00.636_5039,229.65872276774044,-56.64836022891471,0.00034945079823955894,10.682249653401673,3.271322142600171e-05,78,0,79
G322.158+00.636,6109,G322.158+00.636_6109,229.6586399056955,-56.64836023844596,0.0007852884009480476,24.00522989533127,3.271322142600171e-05,119,0,521
G322.158+00.636,6361,G322.158+00.636_6361,229.6577142760207,-56.64836034117622,0.0019554123282432556,59.77437387713274,3.271322142600171e-05,577,0,853
G322.158+00.636,6386,G322.158+00.636_6386,229.658854134397,-56.64836021369145,0.0003339360991958529,10.207985781871907,3.271322142600171e-05,13,0,33
G322.158+00.636,6397,G322.158+00.636_6397,229.65880360875988,-56.64836021956294,0.0005079112015664577,15.526175027285776,3.271322142600171e-05,38,0,82
G322.158+00.636,6413,G322.158+00.636_6413,229.65885615542246,-56.64836021345615,0.000362878548912704,11.09271826785834,3.271322142600171e-05,12,0,39
G322.158+00.636,7305,G322.158+00.636_7305,229.6579002103662,-56.648360321091594,0.0028873092960566282,88.2612341492509,3.271322142600171e-05,485,0,606
G322.164+00.622,1711,G322.164+00.622_1711,229.68090309875987,-56.657187796832325,0.0008447617292404175,29.78515102358361,2.8361841394443256e-05,110,0,189
G322.164+00.622,3686,G322.164+00.622_3686,229.6810749261511,-56.65718777697953,0.000398459960706532,14.049156934662204,2.8361841394443256e-05,25,0,143
G322.164+00.622,6058,G322.164+00.622_6058,229.68071307787997,-56.657187818511694,0.0017044187989085913,60.09549151637688,2.8361841394443256e-05,204,0,355
G322.164+00.622,6697,G322.164+00.622_6697,229.68076967984422,-56.65718781208428,0.0002937675453722477,10.357844587263068,2.8361841394443256e-05,176,0,228
G322.164+00.622,6716,G322.164+00.622_6716,229.67951432913398,-56.65718794860603,0.00206802599132061,72.91578718601058,2.8361841394443256e-05,797,0,813
G322.164+00.622,6926,G322.164+00.622_6926,229.6802117461961,-56.65718787431965,0.0019511348800733685,68.79436539179156,2.8361841394443256e-05,452,0,567
G322.164+00.622,7076,G322.164+00.622_7076,229.68111535612547,-56.65718777227389,0.0007171699544414878,25.286438368631384,2.8361841394443256e-05,5,0,403
G326.774-00.126_eb1,3288,G326.774-00.126_eb1_3288,237.11126150169287,-54.59931881715917,0.0002918490790762007,11.225515556823549,2.599872385360485e-05,21,0,71
G326.774-00.126_eb1,4405,G326.774-00.126_eb1_4405,237.11115025456678,-54.59931882973129,0.0003268496075179428,12.57175580456898,2.599872385360485e-05,79,0,88
G326.774-00.126_eb1,4716,G326.774-00.126_eb1_4716,237.11108504073425,-54.599318837053765,0.00040291130426339805,15.497349274992681,2.599872385360485e-05,113,0,142
G326.774-00.126_eb1,4933,G326.774-00.126_eb1_4933,237.1112998627708,-54.5993188128003,0.0002996906987391412,11.527131117152415,2.599872385360485e-05,1,0,64
G326.774-00.126_eb1,4941,G326.774-00.126_eb1_4941,237.11127684612404,-54.59931881541708,0.00029204352176748216,11.232994488957923,2.599872385360485e-05,13,0,84
G326.774-00.126_eb1,4964,G326.774-00.126_eb1_4964,237.11102749911728,-54.59931884348563,0.0005238418816588819,20.148753631469056,2.599872385360485e-05,143,0,252
G326.774-00.126_eb1,5129,G326.774-00.126_eb1_5129,237.11109079489594,-54.59931883640906,0.0007792637916281819,29.97315545240245,2.599872385360485e-05,110,0,309
G326.944-00.167_eb1,2398,G326.944-00.167_eb1_2398,237.3840611925299,-54.52559927248162,0.0008578214910812676,33.01604193202558,2.5981960310305408e-05,341,0,353
G326.944-00.167_eb1,2533,G326.944-00.167_eb1_2533,237.38452643771143,-54.525599221197304,0.0006605242379009724,25.42241732387621,2.5981960310305408e-05,98,0,135
G326.944-00.167_eb1,2563,G326.944-00.167_eb1_2563,237.38463939847554,-54.52559920847622,0.00045514386147260666,17.517687504590626,2.5981960310305408e-05,39,0,111
G326.944-00.167_eb1,3596,G326.944-00.167_eb1_3596,237.38467194649232,-54.525599204791284,0.0003393783117644489,13.062074905481204,2.5981960310305408e-05,22,0,86
G326.944-00.167_eb1,3730,G326.944-00.167_eb1_3730,237.38447474380243,-54.525599226983715,0.0005750423297286034,22.13236887674408,2.5981960310305408e-05,125,0,152
G327.166-00.356_eb1,876,G327.166-00.356_eb1_876,237.88636085757872,-54.533749007036,0.0004315641999710351,16.579009094854467,2.6030759588941733e-05,260,0,472
G327.166-00.356_eb1,3988,G327.166-00.356_eb1_3988,237.88625936409048,-54.53374901811743,0.0006844504387117922,26.29390957160379,2.6030759588941733e-05,313,0,514
G327.166-00.356_eb1,4297,G327.166-00.356_eb1_4297,237.8867802363316,-54.533748960345896,0.000339394377078861,13.038204894452674,2.6030759588941733e-05,41,0,165
G327.166-00.356_eb1,6069,G327.166-00.356_eb1_6069,237.88672661713034,-54.533748966396274,0.0005081283743493259,19.520305299319297,2.6030759588941733e-05,69,0,135
G327.293-00.579_eb1,2676,G327.293-00.579_eb1_2676,238.29549016942244,-54.62636015045542,0.000662625883705914,18.299488865085117,3.621007606229836e-05,104,0,157
G327.293-00.579_eb1,4888,G327.293-00.579_eb1_4888,238.2950851910601,-54.626360195216385,0.000894852913916111,24.712815084302587,3.621007606229836e-05,315,0,504
G327.293-00.579_eb1,4984,G327.293-00.579_eb1_4984,238.29565139303568,-54.626360132259876,0.0008444148115813732,23.319885054330808,3.621007606229836e-05,20,0,131
G327.293-00.579_eb1,5067,G327.293-00.579_eb1_5067,238.29568210229536,-54.62636012876979,0.00039060795097611845,10.7872723134878,3.621007606229836e-05,4,0,6
G327.293-00.579_eb1,5071,G327.293-00.579_eb1_5071,238.2956725056517,-54.62636012986128,0.00041311400127597153,11.408813407771394,3.621007606229836e-05,9,0,12
G327.293-00.579_eb1,5087,G327.293-00.579_eb1_5087,238.2956859409528,-54.62636012833297,0.0003767106682062149,10.403476301957925,3.621007606229836e-05,2,0,15
G327.293-00.579_eb1,5110,G327.293-00.579_eb1_5110,238.29568402162408,-54.62636012855141,0.00037605356192216277,10.38532924579263,3.621007606229836e-05,3,0,18
G327.293-00.579_eb1,5116,G327.293-00.579_eb1_5116,238.29568210229536,-54.62636012876979,0.00040273350896313787,11.122139270578907,3.621007606229836e-05,4,0,31
G327.293-00.579_eb1,5117,G327.293-00.579_eb1_5117,238.29568018296663,-54.62636012898815,0.00046092894626781344,12.72930069174113,3.621007606229836e-05,5,0,34
G327.293-00.579_eb1,5144,G327.293-00.579_eb1_5144,238.29566482833678,-54.62636013073392,0.0005444055423140526,15.034642329317922,3.621007606229836e-05,13,0,50
G327.293-00.579_eb1,5158,G327.293-00.579_eb1_5158,238.29566866699426,-54.62636013029766,0.0004689890774898231,12.951894292708507,3.621007606229836e-05,11,0,17
G327.293-00.579_eb1,5159,G327.293-00.579_eb1_5159,238.29568977961026,-54.62636012789605,0.0004244197625666857,11.721040349003523,3.621007606229836e-05,0,0,18
G327.293-00.579_eb1,5172,G327.293-00.579_eb1_5172,238.2956859409528,-54.62636012833297,0.0005485209403559566,15.148295723329676,3.621007606229836e-05,2,0,15
G327.293-00.579_eb1,5185,G327.293-00.579_eb1_5185,238.29568977961026,-54.62636012789605,0.000561460095923394,15.505631497636696,3.621007606229836e-05,0,0,5
G327.293-00.579_eb1,5198,G327.293-00.579_eb1_5198,238.29568786028153,-54.626360128114534,0.0005918488604947925,16.344866535948007,3.621007606229836e-05,1,0,5
G327.293-00.579_eb1,5199,G327.293-00.579_eb1_5199,238.29567442498043,-54.62636012964303,0.0006294166087172925,17.382360855425986,3.621007606229836e-05,8,0,26
G327.293-00.579_eb1,5203,G327.293-00.579_eb1_5203,238.2956859409528,-54.62636012833297,0.0005467080627568066,15.098230167100771,3.621007606229836e-05,2,0,15
G327.293-00.579_eb1,5212,G327.293-00.579_eb1_5212,238.29567634430916,-54.62636012942477,0.0006128763779997826,16.92557554823544,3.621007606229836e-05,7,0,37
G327.293-00.579_eb1,5213,G327.293-00.579_eb1_5213,238.29568977961026,-54.62636012789605,0.0006053587421774864,16.71796383791033,3.621007606229836e-05,0,0,8
G327.293-00.579_eb1,5226,G327.293-00.579_eb1_5226,238.29568210229536,-54.62636012876979,0.0005433739861473441,15.006154232111673,3.621007606229836e-05,4,0,7
G327.293-00.579_eb1,5227,G327.293-00.579_eb1_5227,238.2956321997484,-54.62636013443723,0.0007972142193466425,22.016364118513838,3.621007606229836e-05,30,0,138
G327.293-00.579_eb1,5240,G327.293-00.579_eb1_5240,238.2956782636379,-54.626360129206475,0.00045570917427539825,12.58514821927919,3.621007606229836e-05,6,0,7
G327.293-00.579_eb1,5259,G327.293-00.579_eb1_5259,238.29563603840586,-54.62636013400199,0.0004936449695378542,13.63280675490857,3.621007606229836e-05,28,0,30
G327.293-00.579_eb1,5262,G327.293-00.579_eb1_5262,238.29566290900806,-54.626360130952015,0.0005703038768842816,15.749866857586566,3.621007606229836e-05,14,0,15
G327.293-00.579_eb1,5272,G327.293-00.579_eb1_5272,238.29568402162408,-54.62636012855141,0.0005147063639014959,14.214451331611647,3.621007606229836e-05,3,0,5
G327.293-00.579_eb1,5277,G327.293-00.579_eb1_5277,238.29564179639206,-54.62636013334896,0.0007053448352962732,19.479242023207807,3.621007606229836e-05,25,0,26
G327.293-00.579_eb1,5280,G327.293-00.579_eb1_5280,238.29561492578986,-54.626360136394275,0.0004960494115948677,13.69920932343333,3.621007606229836e-05,39,0,83
G327.293-00.579_eb1,5282,G327.293-00.579_eb1_5282,238.29568977961026,-54.62636012789605,0.0005578323034569621,15.405444122714027,3.621007606229836e-05,0,0,12
G327.293-00.579_eb1,5289,G327.293-00.579_eb1_5289,238.29568977961026,-54.62636012789605,0.000815337582025677,22.51687018339627,3.621007606229836e-05,0,0,13
G327.293-00.579_eb1,5294,G327.293-00.579_eb1_5294,238.29566482833678,-54.62636013073392,0.0006615320453420281,18.2692807439532,3.621007606229836e-05,13,0,22
G327.293-00.579_eb1,5303,G327.293-00.579_eb1_5303,238.29566290900806,-54.626360130952015,0.0006785602308809757,18.739541715226807,3.621007606229836e-05,14,0,16
G327.293-00.579_eb1,5308,G327.293-00.579_eb1_5308,238.2956782636379,-54.626360129206475,0.0006905447808094323,19.070514506000222,3.621007606229836e-05,6,0,8
G327.293-00.579_eb1,5323,G327.293-00.579_eb1_5323,238.2956859409528,-54.62636012833297,0.0006039763684384525,16.67978734425548,3.621007606229836e-05,2,0,5
G327.293-00.579_eb1,5324,G327.293-00.579_eb1_5324,238.29566482833678,-54.62636013073392,0.0004692068323493004,12.957907946452362,3.621007606229836e-05,13,0,15
G327.293-00.579_eb1,5329,G327.293-00.579_eb1_5329,238.29541339627323,-54.626360159044694,0.001778474310413003,49.115453592342384,3.621007606229836e-05,144,0,324
G327.293-00.579_eb1,5332,G327.293-00.579_eb1_5332,238.29568977961026,-54.62636012789605,0.0006700389203615487,18.504211899714505,3.621007606229836e-05,0,0,11
G327.293-00.579_eb1,5338,G327.293-00.579_eb1_5338,238.29566098967933,-54.62636013117005,0.0007098973728716373,19.604967734679153,3.621007606229836e-05,15,0,22
G327.293-00.579_eb1,5348,G327.293-00.579_eb1_5348,238.2956321997484,-54.62636013443723,0.0005542375147342682,15.30616819972206,3.621007606229836e-05,30,0,46
G327.293-00.579_eb1,5359,G327.293-00.579_eb1_5359,238.29568402162408,-54.62636012855141,0.0004889726405963302,13.503772810503554,3.621007606229836e-05,3,0,6
G327.293-00.579_eb1,5368,G327.293-00.579_eb1_5368,238.29561492578986,-54.626360136394275,0.0011005229316651821,30.392726316613228,3.621007606229836e-05,39,0,66
G327.293-00.579_eb1,5394,G327.293-00.579_eb1_5394,238.2956456350495,-54.62636013291341,0.0003701136156450957,10.221287992003282,3.621007606229836e-05,23,0,52
G327.293-00.579_eb1,5396,G327.293-00.579_eb1_5396,238.29568018296663,-54.62636012898815,0.0009246335830539465,25.535256580603196,3.621007606229836e-05,5,0,6
G327.293-00.579_eb1,5431,G327.293-00.579_eb1_5431,238.29536541305495,-54.62636016438832,0.004043386783450842,111.66468627390661,3.621007606229836e-05,169,0,399
G327.293-00.579_eb1,5432,G327.293-00.579_eb1_5432,238.29564947370696,-54.62636013247775,0.0004034979792777449,11.143251358642235,3.621007606229836e-05,21,0,38
G327.293-00.579_eb1,5447,G327.293-00.579_eb1_5447,238.29566482833678,-54.62636013073392,0.00036445495788939297,10.065014977111868,3.621007606229836e-05,13,0,26
G327.293-00.579_eb1,5501,G327.293-00.579_eb1_5501,238.2955016853948,-54.62636014916282,0.00043698836816474795,12.068142784702314,3.621007606229836e-05,98,0,140
G327.293-00.579_eb1,5549,G327.293-00.579_eb1_5549,238.2956321997484,-54.62636013443723,0.0004416569136083126,12.197072241672593,3.621007606229836e-05,30,0,109
G327.293-00.579_eb1,5555,G327.293-00.579_eb1_5555,238.29560724847494,-54.626360137263276,0.00427848007529974,118.15716895868272,3.621007606229836e-05,43,0,246
G327.293-00.579_eb1,5579,G327.293-00.579_eb1_5579,238.29562644176224,-54.626360135089854,0.00048127968329936266,13.291319313202637,3.621007606229836e-05,33,0,49
G327.293-00.579_eb1,5594,G327.293-00.579_eb1_5594,238.29566098967933,-54.62636013117005,0.0006924087065272033,19.121989838848577,3.621007606229836e-05,15,0,40
G327.293-00.579_eb1,5618,G327.293-00.579_eb1_5618,238.29568210229536,-54.62636012876979,0.0004765148332808167,13.159730249143555,3.621007606229836e-05,4,0,15
G327.293-00.579_eb1,5637,G327.293-00.579_eb1_5637,238.29564371572081,-54.62636013313121,0.0005048358580097556,13.941861296872188,3.621007606229836e-05,24,0,25
G327.293-00.579_eb1,5638,G327.293-00.579_eb1_5638,238.29568210229536,-54.62636012876979,0.0004537609638646245,12.531345227884698,3.621007606229836e-05,4,0,5
G327.293-00.579_eb1,5639,G327.293-00.579_eb1_5639,238.29557653921526,-54.62636014073444,0.0004845513612963259,13.381672009268074,3.621007606229836e-05,59,0,60
G327.293-00.579_eb1,5644,G327.293-00.579_eb1_5644,238.29563795773458,-54.62636013378435,0.00037098853499628603,10.245450309411426,3.621007606229836e-05,27,0,28
G327.293-00.579_eb1,5648,G327.293-00.579_eb1_5648,238.29561108713241,-54.626360136828836,0.0006072864052839577,16.77119938215925,3.621007606229836e-05,41,0,88
G327.293-00.579_eb1,5665,G327.293-00.579_eb1_5665,238.29568786028153,-54.626360128114534,0.00038601300911977887,10.6603755389979,3.621007606229836e-05,1,0,5
G327.293-00.579_eb1,5672,G327.293-00.579_eb1_5672,238.29566098967933,-54.62636013117005,0.0006882702582515776,19.007699875234426,3.621007606229836e-05,15,0,34
G327.293-00.579_eb1,5678,G327.293-00.579_eb1_5678,238.29567634430916,-54.62636012942477,0.00036829139571636915,10.170964432185526,3.621007606229836e-05,7,0,21
G327.293-00.579_eb1,5694,G327.293-00.579_eb1_5694,238.29568018296663,-54.62636012898815,0.0004906818503513932,13.55097541102067,3.621007606229836e-05,5,0,11
G327.293-00.579_eb1,5695,G327.293-00.579_eb1_5695,238.29566482833678,-54.62636013073392,0.0004249660996720195,11.736128334579522,3.621007606229836e-05,13,0,92
G327.293-00.579_eb1,5717,G327.293-00.579_eb1_5717,238.29566866699426,-54.62636013029766,0.00047226116294041276,13.042258241266918,3.621007606229836e-05,11,0,18
G327.293-00.579_eb1,5720,G327.293-00.579_eb1_5720,238.29568786028153,-54.626360128114534,0.00046687977737747133,12.89364254784272,3.621007606229836e-05,1,0,12
G327.293-00.579_eb1,5721,G327.293-00.579_eb1_5721,238.29568786028153,-54.626360128114534,0.0003695766208693385,10.206458010016132,3.621007606229836e-05,1,0,8
G327.293-00.579_eb1,5732,G327.293-00.579_eb1_5732,238.29540188030086,-54.62636016032889,0.0009347700397484004,25.815191278255156,3.621007606229836e-05,150,0,199
